Name,RA,Dec,Con,OT,Mag,Other
SDSS J123649.90+372854.4,189.207927,37.481786,CVN,DQ,22.20,z=4.224
SDSS J123700.61+381244.0,189.252545,38.212243,CVN,DQ,22.40,z=4.093
SDSS J123706.52+361516.8,189.277208,36.254692,CVN,DQ,21.40,z=4.128
SDSS J123718.03+555741.3,189.325163,55.961489,UMA,DQ,22.30,z=4.046
SDSS J123726.24+651724.6,189.359358,65.290187,DRA,DQ,22.90,z=4.298
SDSS J123735.43+642936.2,189.397650,64.493404,DRA,DQ,23.50,z=4.4
SDSS J123739.80+543425.4,189.415872,54.573736,UMA,DQ,21.80,z=4.002
SDSS J123746.76+533342.8,189.444838,53.561894,UMA,DQ,21.90,z=4.104
SDSS J123750.07+343047.7,189.458654,34.513259,CVN,DQ,22.80,z=4.356
SDSS J123849.65+151147.0,189.706879,15.196407,COM,DQ,22.40,z=4.247
SDSS J123922.21+350407.2,189.842564,35.068684,CVN,DQ,23.80,z=4.485
SDSS J123937.17+674021.0,189.904879,67.672524,DRA,DQ,20.50,z=4.41
SDSS J123949.06+381509.3,189.954442,38.252590,CVN,DQ,21.90,z=4.124
SDSS J123958.88+383804.2,189.995350,38.634506,CVN,DQ,23.20,z=4.1
SDSS J124022.62+025915.1,190.094274,2.987529,VIR,DQ,22.40,z=4.047
SDSS J124029.57+281742.4,190.123248,28.295124,COM,DQ,21.60,z=4.205
SDSS J124059.30+642535.6,190.247088,64.426577,DRA,DQ,22.60,z=4.32
SDSS J124244.17+321741.5,190.684051,32.294884,CVN,DQ,23.90,z=4.385
SDSS J124250.47-013338.5,190.710306,-1.560704,VIR,DQ,21.70,z=4.289
SDSS J124300.94+631855.7,190.753926,63.315498,DRA,DQ,22.30,z=4.281000000000001
SDSS J124310.35+070118.4,190.793161,7.021798,VIR,DQ,21.80,z=4.156000000000001
SDSS J124311.99+485602.8,190.799962,48.934134,CVN,DQ,21.20,z=4.043
SDSS J124316.59+072139.8,190.819157,7.361059,VIR,DQ,23.40,z=4.15
SDSS J124400.04+553406.8,191.000171,55.568571,UMA,DQ,23.90,z=4.623
SDSS J124421.98+063152.5,191.091617,6.531276,VIR,DQ,21.20,z=4.04
SDSS J124509.79+142543.7,191.290832,14.428829,COM,DQ,21.80,z=4.105
SDSS J124735.78+063842.6,191.899120,6.645184,VIR,DQ,23.90,z=4.744
SDSS J124750.28+280128.7,191.959514,28.024647,COM,DQ,21.40,z=4.103
SDSS J124757.43-011925.7,191.989308,-1.323831,VIR,DQ,22.60,z=4.165
PSS J1248+3110,192.084219,31.178664,COM,DQ,21.80,z=4.34
SDSS J124825.34+194334.6,192.105584,19.726296,COM,DQ,20.00,z=4.323
SDSS J124839.16+213106.7,192.163200,21.518536,COM,DQ,23.40,z=4.237
SDSS J124902.62+043337.6,192.260926,4.560463,VIR,DQ,23.10,z=4.383
SDSS J124922.70-014337.1,192.344596,-1.726993,VIR,DQ,22.40,z=4.0360000000000005
SDSS J124939.10+303136.1,192.412922,30.526700,COM,DQ,22.30,z=4.178999999999999
SDSS J124943.67+152707.0,192.431959,15.451959,COM,DQ,19.60,z=4.0169999999999995
SDSS J124948.79+554753.5,192.453330,55.798200,UMA,DQ,21.90,z=4.1739999999999995
SDSS J125025.40+183458.1,192.605868,18.582823,COM,DQ,22.40,z=4.555
SDSS J125050.39+144805.0,192.709996,14.801414,COM,DQ,19.70,z=4.075
SDSS J125156.64+332056.1,192.986036,33.348940,CVN,DQ,23.20,z=4.412
SDSS J125200.83+234033.2,193.003491,23.675903,COM,DQ,22.10,z=4.397
SDSS J125205.88+214042.2,193.024505,21.678411,COM,DQ,20.20,z=4.342
SDSS J125223.89+431518.3,193.099565,43.255107,CVN,DQ,21.60,z=4.3069999999999995
SDSS J125300.15+524803.3,193.250636,52.800944,UMA,DQ,23.00,z=4.115
PSS J1253-0228,193.401482,-2.468836,VIR,DQ,20.60,z=4.026
SDSS J125433.57-003922.6,193.639876,-0.656298,VIR,DQ,22.50,z=4.284
SDSS J125508.68-013200.7,193.786205,-1.533538,VIR,DQ,22.70,z=4.125
SDSS J125609.96+101950.1,194.041527,10.330591,VIR,DQ,21.70,z=4.079
SDSS J125610.14+171353.9,194.042269,17.231644,COM,DQ,20.20,z=4.343999999999999
SDSS J125716.01+481948.5,194.316741,48.330147,CVN,DQ,22.80,z=4.6
SDSS J125718.02+374729.9,194.325120,37.791642,CVN,DQ,23.60,z=4.73
SDSS J125757.17+254820.8,194.488223,25.805798,COM,DQ,21.80,z=4.1610000000000005
SDSS J125759.21-011130.3,194.496749,-1.191764,VIR,DQ,20.40,z=4.138
SDSS J125802.62+022721.2,194.510926,2.455901,VIR,DQ,22.00,z=4.266
SDSS J125832.51+141009.1,194.635486,14.169202,VIR,DQ,23.70,z=4.6930000000000005
SDSS J125911.73+160305.7,194.798885,16.051595,COM,DQ,21.30,z=4.298
SDSS J125913.97+680038.0,194.808220,68.010572,DRA,DQ,22.50,z=4.368
SDSS J130002.16+011823.0,195.009017,1.306403,VIR,DQ,21.80,z=4.612
SDSS J130010.93+381350.0,195.045572,38.230567,CVN,DQ,22.30,z=4.053999999999999
SDSS J130018.44+181657.6,195.076840,18.282687,COM,DQ,21.80,z=4.059
SDSS J130039.12+032203.7,195.163028,3.367706,VIR,DQ,21.70,z=4.113
SDSS J130055.01+454535.9,195.229219,45.759986,CVN,DQ,21.70,z=4.038
SDSS J130109.13+360020.4,195.288062,36.005675,CVN,DQ,23.00,z=4.126
SDSS J130110.95+252738.2,195.295639,25.460639,COM,DQ,22.90,z=4.664
SDSS J130128.48+101939.4,195.368688,10.327627,VIR,DQ,21.80,z=4.051
SDSS J130129.22+385709.3,195.371774,38.952604,CVN,DQ,21.60,z=4.113
SDSS J130137.24+124605.0,195.405189,12.768076,VIR,DQ,21.10,z=4.117
SDSS J130149.48+044023.4,195.456179,4.673173,VIR,DQ,22.00,z=4.0680000000000005
SDSS J130204.98-011459.3,195.520788,-1.249808,VIR,DQ,22.20,z=4.11
SDSS J130212.04+053703.0,195.550175,5.617503,VIR,DQ,21.80,z=4.063
SDSS J130215.72+550553.5,195.565514,55.098200,UMA,DQ,21.90,z=4.458
SDSS J130216.13+003032.1,195.567212,0.508929,VIR,DQ,23.10,z=4.505
SDSS J130221.73+241714.1,195.590545,24.287277,COM,DQ,20.20,z=4.001
SDSS J130240.37+231854.6,195.668222,23.315181,COM,DQ,20.80,z=4.271
SDSS J130332.75+053714.4,195.886460,5.620679,VIR,DQ,21.80,z=4.093
SDSS J130355.12+445925.1,195.979696,44.990323,CVN,DQ,21.60,z=4.02
SDSS J130502.28+052151.1,196.259503,5.364204,VIR,DQ,21.40,z=4.0760000000000005
SDSS J130553.29+064347.3,196.472081,6.729822,VIR,DQ,21.40,z=4.047
SDSS J130600.05+293335.8,196.500211,29.559972,COM,DQ,21.60,z=4.082
SDSS J130607.68+063408.5,196.532001,6.569046,VIR,DQ,21.50,z=4.063
SDSS J130619.39+023658.9,196.580797,2.616372,VIR,DQ,23.90,z=4.8
SDSS J130707.14+150155.8,196.779755,15.032186,COM,DQ,22.40,z=4.109
SDSS J130722.44+460525.5,196.843518,46.090432,CVN,DQ,22.20,z=4.412
SDSS J130738.83+150752.1,196.911805,15.131140,COM,DQ,21.00,z=4.08
SDSS J130806.17+625152.7,197.025737,62.864655,UMA,DQ,21.90,z=4.18
SDSS J130810.74+565647.1,197.044780,56.946428,UMA,DQ,21.80,z=4.04
SDSS J130906.75+144511.8,197.278126,14.753299,COM,DQ,22.20,z=4.1160000000000005
SDSS J130917.13+165758.4,197.321376,16.966247,COM,DQ,22.40,z=4.71
FIRST J13096+5733,197.419602,57.552767,UMA,DQ,22.00,z=4.281000000000001
SDSS J130951.81+551032.0,197.465905,55.175563,UMA,DQ,23.30,z=4.585
SDSS J131016.42+053042.0,197.568430,5.511679,VIR,DQ,23.60,z=4.51
SDSS J131018.11+060153.0,197.575477,6.031396,VIR,DQ,20.80,z=4.2410000000000005
BR J1310-1740,197.611111,-17.674722,VIR,DQ,22.70,z=4.185
SDSS J131052.51-005533.2,197.718806,-0.925898,VIR,DQ,21.10,z=4.155
SDSS J131056.86+105530.1,197.736920,10.925045,VIR,DQ,20.90,z=4.479
MMK J131103.78-012403.9,197.765750,-1.401083,VIR,DQ,22.10,z=4.39
SDSS J131106.20+560953.9,197.775869,56.164991,UMA,DQ,21.60,z=4.212
SDSS J131107.39+433838.5,197.780793,43.644050,CVN,DQ,22.60,z=4.013999999999999
SDSS J131111.56+280017.0,197.798189,28.004724,COM,DQ,21.50,z=4.185
SDSS J131137.38+381411.9,197.905780,38.236666,CVN,DQ,21.90,z=4.0489999999999995
SDSS J131221.37+580101.5,198.089080,58.017094,UMA,DQ,21.70,z=4.282
SDSS J131303.38+523846.7,198.264100,52.646329,UMA,DQ,22.10,z=4.31
SDSS J131313.09+103437.4,198.304545,10.577077,VIR,DQ,20.70,z=4.345
SDSS J131318.32+162447.3,198.326339,16.413150,COM,DQ,21.50,z=4.247
QPQ6 J131433.79+281702.6,198.640792,28.284056,COM,DQ,23.10,z=4.434
PSS J1315+2924,198.915000,29.411389,COM,DQ,20.50,z=4.18
SDSS J131600.91+211201.9,199.003815,21.200549,COM,DQ,21.80,z=4.044
SDSS J131620.93+011146.5,199.087232,1.196265,VIR,DQ,22.40,z=4.058
SDSS J131649.66+565746.8,199.206928,56.963007,UMA,DQ,22.80,z=4.592
SDSS J131712.17+272819.8,199.300740,27.472181,COM,DQ,23.20,z=4.63
SDSS J131737.27+110533.1,199.405327,11.092528,VIR,DQ,23.30,z=4.76
PSS J1317+3531,199.429708,35.525518,CVN,DQ,20.70,z=4.379
SDSS J131808.44+215437.0,199.535204,21.910300,COM,DQ,21.90,z=4.225
SDSS J131831.83+653929.3,199.632641,65.658145,DRA,DQ,22.00,z=4.291
SDSS J131903.42+214559.4,199.764279,21.766508,COM,DQ,23.20,z=4.03
SDSS J131912.15+290501.3,199.800629,29.083704,COM,DQ,20.80,z=4.047
SDSS J131923.42+234517.4,199.847607,23.754850,COM,DQ,20.30,z=4.093
SDSS J131939.25+245322.5,199.913576,24.889605,COM,DQ,20.90,z=4.295
SDSS J131959.76+545017.8,199.999017,54.838303,UMA,DQ,22.60,z=4.3180000000000005
SDSS J132000.74+431553.7,200.003119,43.264940,CVN,DQ,21.80,z=4.255
SDSS J132014.08+112428.9,200.058692,11.408046,VIR,DQ,21.20,z=4.0569999999999995
SDSS J132028.44+103035.3,200.118535,10.509813,VIR,DQ,23.70,z=4.23
SDSS J132106.07+623629.6,200.275309,62.608249,UMA,DQ,22.00,z=4.257
SDSS J132110.81+003821.6,200.295083,0.639359,VIR,DQ,23.60,z=4.729
SDSS J132122.97+163015.0,200.345719,16.504188,COM,DQ,22.40,z=4.365
SDSS J132134.37+143037.1,200.393223,14.510332,COM,DQ,22.30,z=4.129
SDSS J132136.47+303435.1,200.401999,30.576444,CVN,DQ,22.60,z=4.47
SDSS J132228.96+273508.1,200.620676,27.585608,COM,DQ,20.50,z=4.141
SDSS J132304.92+135418.2,200.770511,13.905066,VIR,DQ,22.00,z=4.562
SDSS J132346.05+140517.5,200.941887,14.088220,VIR,DQ,20.90,z=4.067
SDSS J132358.71+271221.1,200.994658,27.205886,COM,DQ,22.50,z=4.033
SDSS J132420.83+422554.6,201.086816,42.431837,CVN,DQ,20.60,z=4.038
SDSS J132447.26-031358.1,201.196932,-3.232832,VIR,DQ,21.00,z=4.046
87GB 13227+1139,201.302053,11.391616,VIR,DQ,22.10,z=4.418
SDSS J132521.65+033335.7,201.340213,3.559925,VIR,DQ,20.80,z=4.025
SDSS J132554.11+125546.5,201.475489,12.929595,VIR,DQ,21.20,z=4.164
SDSS J132603.95+060353.6,201.516475,6.064903,VIR,DQ,20.60,z=4.08
PSS J1326+0743,201.549372,7.732885,VIR,DQ,20.30,z=4.115
SDSS J132612.43+074041.7,201.551826,7.678263,VIR,DQ,23.40,z=4.118
SDSS J132644.89+395953.8,201.687042,39.998283,CVN,DQ,22.10,z=4.02
SDSS J132749.05+451529.0,201.954379,45.258056,CVN,DQ,22.40,z=4.1160000000000005
SDSS J132757.81+240421.7,201.990901,24.072712,COM,DQ,23.00,z=4.447
SDSS J132808.53+202654.0,202.035582,20.448358,COM,DQ,23.10,z=4.618
SDSS J132815.69+133144.2,202.065398,13.528945,VIR,DQ,22.30,z=4.073
SDSS J132825.28+382638.1,202.105348,38.443917,CVN,DQ,23.50,z=4.0969999999999995
SDSS J132853.66-022441.6,202.223599,-2.411574,VIR,DQ,23.20,z=4.694
SDSS J132859.73+325714.8,202.248886,32.954124,CVN,DQ,22.30,z=4.119
SDSS J132923.41+234418.7,202.347560,23.738537,COM,DQ,22.30,z=4.39
SDSS J133125.56+025535.5,202.856529,2.926543,VIR,DQ,23.40,z=4.728
2SLAQ J133127.82+000421.1,202.865915,0.072532,VIR,DQ,22.60,z=4.191
SDSS J133128.64+432458.3,202.869339,43.416200,CVN,DQ,21.60,z=4.025
BRI 1328-0433,202.878611,-4.814167,VIR,DQ,21.40,z=4.217
SDSS J133145.22+484057.9,202.938443,48.682768,CVN,DQ,22.10,z=4.158
SDSS J133156.30+073240.8,202.984612,7.544674,VIR,DQ,23.20,z=4.58
SDSS J133203.86+553105.0,203.016111,55.518062,UMA,DQ,23.00,z=4.738
SDSS J133211.90+031556.3,203.049591,3.265641,VIR,DQ,23.00,z=4.665
SDSS J133230.66+370057.3,203.127787,37.015933,CVN,DQ,19.00,z=4.33
SDSS J133259.10+532028.1,203.246251,53.341151,UMA,DQ,21.90,z=4.52
SDSS J133304.50+604736.0,203.268777,60.793359,UMA,DQ,22.60,z=4.43
SDSS J133305.56+381552.1,203.273195,38.264485,CVN,DQ,20.60,z=4.141
SDSS J133329.64+193814.4,203.373530,19.637338,COM,DQ,21.90,z=4.312
SDSS J133352.65-010135.0,203.469379,-1.026391,VIR,DQ,22.40,z=4.034
SDSS J133357.40+495327.6,203.489192,49.891006,CVN,DQ,20.90,z=4.18
SDSS J133523.44+214020.7,203.847704,21.672431,COM,DQ,21.90,z=4.064
SDSS J133525.02+124411.1,203.854285,12.736438,VIR,DQ,21.70,z=4.135
SDSS J133529.45+410125.9,203.872710,41.023876,CVN,DQ,20.60,z=4.27
SDSS J133540.64+210807.3,203.919374,21.135369,COM,DQ,20.20,z=4.1530000000000005
SDSS J13358+3533,203.961667,35.554444,CVN,DQ,23.30,z=5.93
SDSS J133603.28+325226.2,204.013692,32.873964,CVN,DQ,21.50,z=4.023
SDSS J133720.91+563329.0,204.337154,56.558062,UMA,DQ,22.60,z=4.455
SDSS J133753.22+360223.0,204.471769,36.039737,CVN,DQ,21.80,z=4.066
SDSS J133754.79+333721.8,204.478328,33.622729,CVN,DQ,21.30,z=4.033
SDSS J133854.53+034620.5,204.727216,3.772377,VIR,DQ,23.20,z=4.3660000000000005
PSS J1339+5154,204.803952,51.901047,UMA,DQ,20.80,z=4.0569999999999995
SDSS J133952.62+360750.9,204.969278,36.130815,CVN,DQ,22.10,z=4.213
SDSS J134009.78+365813.2,205.040762,36.970349,CVN,DQ,20.70,z=4.213
SDSS J134012.12+201219.5,205.050525,20.205430,BOO,DQ,23.50,z=4.51
SDSS J134015.03+392630.6,205.062634,39.441860,CVN,DQ,23.60,z=5.03
SDSS J134056.53+111044.9,205.235570,11.179159,BOO,DQ,23.10,z=4.579
SDSS J134101.96+551624.4,205.258181,55.273456,UMA,DQ,22.40,z=4.253
SDSS J134117.59+513855.8,205.323312,51.648858,UMA,DQ,22.40,z=4.4
SDSS J134132.05+095004.3,205.383577,9.834544,BOO,DQ,22.80,z=4.004
SDSS J134134.20+014157.6,205.392501,1.699356,VIR,DQ,22.90,z=4.65
SDSS J134143.21+365405.4,205.430076,36.901514,CVN,DQ,23.10,z=4.125
SDSS J134216.47+623837.7,205.568640,62.643823,DRA,DQ,21.90,z=4.022
SDSS J134225.36+363815.1,205.605696,36.637532,CVN,DQ,20.20,z=4.077
SDSS J134311.43+172212.1,205.797660,17.370045,BOO,DQ,22.10,z=4.185
SDSS J134408.61+152125.0,206.035901,15.356959,BOO,DQ,23.90,z=4.871
SDSS J134444.91+134422.9,206.187154,13.739719,BOO,DQ,22.20,z=4.225
SDSS J134453.51+294519.6,206.222964,29.755455,CVN,DQ,23.20,z=4.66
SDSS J134521.39+281822.2,206.339142,28.306178,CVN,DQ,22.30,z=4.08
SDSS J134546.96-015940.3,206.445692,-1.994550,VIR,DQ,23.10,z=4.7
SDSS J134552.37+304201.6,206.468223,30.700458,CVN,DQ,22.60,z=4.018
SDSS J134559.72+375858.3,206.498853,37.982866,CVN,DQ,23.00,z=4.196000000000001
SDSS J134604.33+263332.3,206.518059,26.558998,BOO,DQ,19.30,z=4.155
SDSS J134605.17+102337.1,206.521560,10.393639,BOO,DQ,22.70,z=4.3660000000000005
SDSS J134633.50+582509.1,206.639609,58.419220,UMA,DQ,21.10,z=4.0169999999999995
SDSS J134651.22+275317.9,206.713452,27.888329,CVN,DQ,21.70,z=4.033
SDSS J134702.28-004207.0,206.759512,-0.701948,VIR,DQ,23.50,z=4.5169999999999995
SDSS J134723.09+002158.7,206.846222,0.366331,VIR,DQ,21.30,z=4.298
PSS J1347+4956,206.930378,49.939249,UMA,DQ,20.60,z=4.564
SDSS J134750.98+633331.3,206.962428,63.558713,DRA,DQ,22.70,z=4.488
SDSS J134811.25+193523.6,207.046899,19.589902,BOO,DQ,20.10,z=4.404
SDSS J134817.51+465308.0,207.072995,46.885570,CVN,DQ,22.40,z=4.02
SDSS J134821.50+243408.7,207.089597,24.569102,BOO,DQ,22.90,z=4.003
SDSS J134838.48+510511.0,207.160369,51.086392,UMA,DQ,22.30,z=4.2219999999999995
SDSS J134910.08+212208.6,207.292024,21.369080,BOO,DQ,23.10,z=4.562
SDSS J134939.77+124230.7,207.415747,12.708534,BOO,DQ,21.00,z=4.205
SDSS J134946.13+350751.5,207.442250,35.130991,CVN,DQ,22.40,z=4.199
SDSS J135025.69+450734.6,207.607058,45.126289,CVN,DQ,22.10,z=4.12
