Name,RA,Dec,Con,OT,Diam,Other
AM 0053-353,14.081040,-35.251220,SCL,PG,0.600,ring galaxy (member of pair)
AM 0053-472,14.060740,-47.062860,PHE,PG,0.700,close triple (#1: sa)
AM 0054-530,14.065350,-52.786200,PHE,PG,0.900,pair in group of 4 (#2: e)
AM 0054-744,13.994700,-74.511200,TUC,PG,0.800,galaxy w. app. comp'n.
AM 0054-533,14.163150,-53.274650,PHE,PG,0.400,knotty irr.
AM 0054-531,14.168270,-52.972990,PHE,PG,22.400,chain of 9 (incl. i/a's)
AM 0054-310,14.225390,-30.871390,SCL,PG,10.800,chain of 8 (disturbed + triple)
AM 0054-471,14.235080,-46.971400,PHE,PG,0.400,close triple (#2: e)
AM 0054-634,14.172340,-63.476350,TUC,PG,0.900,i/a dbl. (knotty ring + galaxy)
AM 0054-240,14.285780,-23.821460,CET,PG,0.100,compact
AM 0054-241,14.298080,-23.943140,CET,PG,0.600,spiral w. jet(?) to comp'n.
AM 0054-401,14.283950,-39.979790,PHE,PG,1.600,galaxy w. jet + very thin arm
AM 0214-475,34.023860,-47.711880,ERI,PG,0.400,i/a dbl.
AM 0054-435,14.296720,-43.728140,PHE,PG,0.200,galaxy w. i/a comp'n.
AM 0054-411,14.311000,-40.961490,PHE,PG,1.800,s0 w. app. comp'ns.
AM 0055-530,14.301420,-52.773150,PHE,PG,0.300,group of 4 (#4: e)
AM 0055-494,14.331940,-49.511510,PHE,PG,1.400,i/a triple
AM 0055-274,14.446700,-27.503320,SCL,PG,2.500,spiral w. re-entrant arms
AM 0055-464,14.414660,-46.448280,PHE,PG,1.100,spiral w. peculiar arm
AM 0055-491,14.408210,-48.904940,PHE,PG,1.300,sb w. i/a dbl's. ([n] and [s])
AM 0055-471,14.417480,-46.974950,PHE,PG,0.600,close triple (#3: sc)
AM 0055-840,13.889640,-83.889640,OCT,PG,6.300,close triple (#2: s0)
AM 0055-841,13.939650,-83.906360,OCT,PG,6.300,close triple (#3: sd)
AM 0055-232,14.594320,-23.225160,CET,PG,0.400,i/a dbl.
AM 0056-535,14.617390,-53.623530,PHE,PG,0.100,compact
AM 0056-670,14.549900,-66.796810,TUC,PG,9.000,rich cluster (13 e's + spiral)
AM 0056-283,14.728080,-28.313660,SCL,PG,1.600,close pair
AM 0057-425,14.863300,-42.657150,PHE,PG,0.900,galaxy w. i/a comp'n.
AM 0057-541,14.880940,-54.023850,PHE,PG,0.300,compact (elongated)
AM 0057-222,14.957620,-22.160610,CET,PG,1.100,close pair (incl. m51-type)
AM 0057-234,15.001370,-23.532330,CET,PG,5.400,v.rich cluster of faint galaxies
AM 0057-304,14.994690,-30.487310,SCL,PG,0.200,compact
AM 0058-682,14.991860,-68.134020,TUC,PG,1.300,one-armed spiral
AM 0058-311,15.180920,-30.930880,SCL,PG,0.800,broken ring w. i/a comp'n.
AM 0058-430,15.157540,-42.789180,PHE,PG,1.000,close pair (#1: edge-on spiral)
AM 0058-220,15.199410,-21.752570,CET,PG,0.300,ring + comp'n.
AM 0058-480,15.148810,-47.869170,PHE,PG,0.400,i/a dbl. w. material
AM 0058-665,15.062320,-66.619110,TUC,PG,0.500,ring (nucleus in rim) group of 4
AM 0058-402,15.188420,-40.104220,PHE,PG,0.500,m51-type + comp'ns.
AM 0058-580,15.139310,-57.744180,PHE,PG,0.300,compact galaxy w. diametric jets
AM 0058-504,15.190670,-50.545900,PHE,PG,8.100,cluster of faint gals. (dbl. cd)
AM 0058-391,15.253000,-39.002630,SCL,PG,0.400,small i/a dbl.
AM 0059-374,15.409720,-37.476170,SCL,PG,9.200,arc of 4 (#1: s0)
AM 0059-673,15.353390,-67.299480,TUC,PG,0.400,galaxy w. tail to comp'n.
AM 0059-384,15.503050,-38.524620,SCL,PG,0.400,compact
AM 0059-254,15.547150,-25.529680,SCL,PG,1.800,3 in a line (compact central)
AM 0059-385,15.544280,-38.661340,SCL,PG,0.400,compact
AM 0100-321,15.594640,-31.934740,SCL,PG,4.000,chain of 8 (incl. i/a dbl.)
AM 0100-374,15.584020,-37.509720,SCL,PG,9.200,arc of 4 (#4: e:)
AM 0100-543,15.579420,-54.323060,PHE,PG,1.600,sd-dwarf
AM 0100-472,15.706190,-47.183220,PHE,PG,0.500,disturbed (ngc 2685-type)
AM 0100-614,15.658270,-61.423180,TUC,PG,0.300,lumpy compact
AM 0100-820,15.346930,-81.811350,HYI,PG,2.700,lo.s.br. spiral
AM 0101-401,15.910980,-39.911810,PHE,PG,3.600,cluster (7 br. gal. + fainter)
AM 0101-333,15.928680,-33.270170,SCL,PG,0.400,compact
AM 0101-280,15.942610,-27.750190,SCL,PG,0.900,small irr. w. tail toward comp'n.
AM 0101-234,15.974440,-23.486900,CET,PG,0.400,spiral w. i/a comp'n.
AM 0101-591,15.907020,-58.928500,TUC,PG,0.400,close pair [n.s.] (#1)
AM 0102-402,16.080610,-40.148700,PHE,PG,1.300,3-armed spiral + comp'ns.
AM 0102-241,16.135810,-23.987110,CET,PG,11.200,v.rich cluster of faint galaxies
AM 0102-335,16.123180,-33.652090,SCL,PG,0.700,diffraction spike on nucleus
AM 0102-511,16.079770,-51.035380,PHE,PG,1.000,spiral w. 8 compn's + i/a dbl.
AM 0102-464,16.101960,-46.500400,PHE,PG,1.500,gal. w. long tail and i/a comp'n.
AM 0102-274,16.238260,-27.425580,SCL,PG,2.000,spiral w. pec. arms (interlaced)
AM 0102-642,16.132550,-64.123810,TUC,PG,1.100,galaxy w. tail
AM 0102-391,16.261580,-39.035610,SCL,PG,0.700,distant cluster (stars?)
AM 0102-573,16.208040,-57.373890,PHE,PG,0.700,2 disrupted galaxy + 2 comp'ns.
AM 0102-610,16.235980,-60.812270,TUC,PG,0.400,faint ring w. nucleus in rim
AM 0102-231,16.353570,-23.024070,CET,PG,1.100,sp. w. diam. comp'ns. (in chain)
AM 0102-463,16.305490,-46.367340,PHE,PG,2.000,close triple
AM 0103-224,16.358610,-22.467410,CET,PG,0.700,e w. bridge in group of 3
AM 0103-245,16.404970,-24.674140,CET,PG,11.200,rich long cluster of faint gals.
AM 0103-572,16.341070,-57.229070,PHE,PG,0.700,disrupted galaxies
AM 0103-415,16.400750,-41.659130,PHE,PG,0.400,nest of 4/5 e's (common envelope)
AM 0103-234,16.523440,-23.409300,CET,PG,0.400,e w. hi.s.br. jet (gal.?)
AM 0103-520,16.466660,-51.754230,PHE,PG,0.900,i/a triplet
AM 0103-303,16.523940,-30.397630,SCL,PG,4.900,pair (#1: hi.s.br. gal. w. knots)
AM 0103-620,16.428510,-61.794200,TUC,PG,0.800,small i/a triple (jet?)
AM 0103-304,16.540420,-30.474320,SCL,PG,4.900,pair (#2: ring spiral)
AM 0103-302,16.549270,-30.179330,SCL,PG,1.400,spiral w. hi.s.br. comp'n.
AM 0104-642,16.499390,-64.182640,TUC,PG,0.300,close pair
AM 0104-565,16.563020,-56.637710,PHE,PG,0.400,i/a dbl.
AM 0104-613,16.691820,-61.286230,TUC,PG,8.100,line of 3 [e.w.]
AM 0104-421,16.777460,-42.011310,PHE,PG,9.900,chain of 4  (#1: g.d. spiral)
AM 0104-811,16.358400,-80.971000,HYI,PG,3.400,e + spiral + comp'ns.
AM 0104-420,16.794390,-41.876340,PHE,PG,9.900,chain of 4 (#2: s0)
AM 0105-420,16.819250,-41.891370,PHE,PG,9.900,chain of 4 (#3: sb0/a)
AM 0105-370,16.839470,-36.756400,SCL,PG,1.300,galaxies w. i/a comp'n.
AM 0105-471,16.925830,-46.908190,PHE,PG,0.900,e + i/a comp'n. in group of 5
AM 0105-270,17.041460,-26.866680,SCL,PG,1.100,galaxy w. condensation in tail
AM 0105-472,17.041240,-47.131690,PHE,PG,3.600,group of 4 + thin arm spiral
AM 0106-470,17.063100,-46.755050,PHE,PG,1.300,irr.
AM 0106-382,17.093650,-38.211750,SCL,PG,0.500,knotty irr.
AM 0106-472,17.095230,-47.098430,PHE,PG,4.000,group of 5 (bars and rings)
AM 0106-620,17.031580,-61.790040,TUC,PG,0.600,galaxy w. app. comp'ns.
AM 0106-803,16.753900,-80.306530,HYI,PG,2.800,s0/a? (narrow dust) in group
AM 0106-403,17.167510,-40.338530,PHE,PG,4.900,rich cluster
AM 0106-285,17.196320,-28.583560,SCL,PG,1.300,partial arc around comp'n.[e]
AM 0106-464,17.188330,-46.473560,PHE,PG,0.200,i/a dbl. w. tails (pec. spiral?)
AM 0106-453,17.229070,-45.305280,PHE,PG,0.400,close pair of spirals (#1)
AM 0107-390,17.341430,-38.768770,SCL,PG,0.800,galaxy w. i/a comp'n.
AM 0107-480,17.379110,-47.795500,PHE,PG,1.100,dwarf w. loop
AM 0107-375,17.422760,-37.710550,SCL,PG,1.300,i/a triple
AM 0107-231,17.463910,-22.988950,CET,PG,0.900,close group of 3
AM 0107-744,17.263410,-74.515460,TUC,PG,6.900,sp.w. app.comp'ns (incl.i/a dbl.)
AM 0107-461,17.484350,-45.928980,PHE,PG,26.900,e at centre of rich cluster
AM 0108-302,17.650350,-30.222550,SCL,PG,2.200,pair of spirals (#1)
AM 0108-462,17.616300,-46.174170,PHE,PG,0.500,one-armed spiral
AM 0108-383,17.658100,-38.269230,SCL,PG,1.800,group of 5 (incl. m51-type)
AM 0108-423,17.701760,-42.375960,PHE,PG,0.700,dwarf
AM 0108-485,17.686950,-48.722610,PHE,PG,1.800,small group of 6 galaxies
AM 0108-304,17.753810,-30.439360,SCL,PG,1.600,pair of spirals (#2)
AM 0109-382,17.861960,-38.082860,SCL,PG,10.800,spiral w. chain of 3 comp'ns.
AM 0109-825,17.328910,-82.585810,OCT,PG,1.300,close i/a pair +  comp'ns.
AM 0109-545,17.937360,-54.692990,PHE,PG,0.400,disturbed single ?
AM 0109-364,18.015160,-36.484750,SCL,PG,0.300,compact
AM 0110-503,18.074750,-50.399850,PHE,PG,0.400,spiral w. condensation in arm
AM 0110-583,18.064820,-58.244860,TUC,PG,1.000,i/a triple (#1)         [a82]
AM 0110-312,18.184610,-31.106670,SCL,PG,35.800,long [n.s.] chain
AM 0110-240,18.219270,-23.821720,CET,PG,2.500,pair of spirals each w. comp'ns.
AM 0110-582,18.139460,-58.208300,TUC,PG,0.700,i/a triple (#2)
AM 0110-242,18.331070,-24.081890,CET,PG,0.300,close pair (#1)
AM 0111-302,18.369230,-30.226950,SCL,PG,2.700,pair (#1: s0)
AM 0111-241,18.385170,-24.056970,CET,PG,0.400,close pair (#2)
AM 0111-320,18.407630,-31.758670,SCL,PG,11.200,15 gal. + fnt. comp'ns. [klem. 1]
AM 0111-303,18.414920,-30.235350,SCL,PG,2.700,pair (#2: e )
AM 0111-523,18.382320,-52.283650,PHE,PG,0.900,open sbc w. oval nucleus
AM 0111-454,18.456300,-45.408750,PHE,PG,1.200,i/a e's in wide group
AM 0111-325,18.530370,-32.652190,SCL,PG,2.100,spiral + diametric comp'ns.
AM 0111-323,18.568610,-32.255580,SCL,PG,4.500,chain of 5 (part of group)
AM 0112-581,18.509020,-57.935530,TUC,PG,3.100,spiral w. hi.and lo.s.br. comp'ns
AM 0112-312,18.629040,-31.184010,SCL,PG,0.900,galaxy w. i/a comp'n.
AM 0112-323,18.630890,-32.269010,SCL,PG,16.100,chain of 5 (4 spirals)
AM 0112-475,18.606800,-47.597320,PHE,PG,6.700,cluster of galaxies
AM 0112-554,18.592210,-55.403980,PHE,PG,0.800,i/a dbl. + resolved knots  [ s.]
AM 0112-464,18.747170,-46.527530,PHE,PG,0.400,close pair (#1)
AM 0112-422,18.781060,-42.179250,PHE,PG,0.100,small contact dbl.
AM 0113-464,18.821850,-46.512650,PHE,PG,0.400,close pair (#2)
AM 0113-514,18.820450,-51.489320,PHE,PG,0.200,dwarf
AM 0113-264,18.892070,-26.446080,SCL,PG,3.400,gal. w. long tail + 6 pec.comp'ns
AM 0113-233,18.931320,-23.272810,CET,PG,0.700,small galaxy w. jet
AM 0113-324,18.975260,-32.479540,SCL,PG,2.900,spiral + ring comp'n.
AM 0113-613,18.889920,-61.256130,TUC,PG,0.500,i/a dbl. (#1)
AM 0114-331,19.098860,-32.946400,SCL,PG,0.200,compact
AM 0114-245,19.136700,-24.626460,CET,PG,1.800,galaxy w. diametric comp'ns.
AM 0114-284,19.191300,-28.563210,SCL,PG,1.100,compact + one-armed sp. in i/a 3
AM 0114-500,19.208360,-49.759930,PHE,PG,0.200,dwarf
AM 0114-614,19.173070,-61.536580,TUC,PG,11.200,spiral + i/a comp'n. in line of 3
AM 0114-371,19.276160,-37.026680,SCL,PG,0.800,dbl. m51-type
AM 0115-340,19.337760,-33.840110,SCL,PG,1.300,spiral w. 9 close comp'ns.
AM 0115-591,19.293320,-58.913420,TUC,PG,2.900,galaxy w. 7 app. comp'ns.
AM 0115-260,19.437870,-25.833600,SCL,PG,1.000,close group of 4
AM 0115-365,19.513870,-36.610400,SCL,PG,5.400,chain of 5 (spiral in centre)
AM 0115-310,19.531570,-30.773750,SCL,PG,3.800,i/a pair
AM 0115-271,19.543620,-27.002110,SCL,PG,4.500,rich cluster of v. faint galaxies
AM 0115-420,19.533030,-41.853770,PHE,PG,0.800,pair + comp'ns. (#1: lo.s.br.)
AM 0115-444,19.541750,-44.458780,PHE,PG,1.300,disturbed (merger?) fa 690= ag-5
AM 0115-483,19.528920,-48.257100,PHE,PG,0.300,dwarf
AM 0115-463,19.540100,-46.240450,PHE,PG,0.400,one-armed sp. +  comp'n. (ring?)
AM 0116-372,19.574920,-37.102160,SCL,PG,2.100,gal.w. plumes  comp'ns + compact
AM 0116-420,19.603640,-41.828880,PHE,PG,0.700,pair + comp'ns. (#2: lo.s.br.)
AM 0116-241,19.691020,-23.942340,CET,PG,1.100,sp. w. pec. arm + 4 app. comp'ns
AM 0116-402,19.707840,-40.210710,PHE,PG,0.200,small i/a spirals
AM 0116-245,19.789440,-24.645840,CET,PG,1.600,close triple
AM 0116-370,19.787430,-36.807500,SCL,PG,1.800,arc of 4 compacts (conn. matr'l)
AM 0117-674,19.722640,-67.529170,TUC,PG,0.400,peculiar spiral
AM 0117-681,19.745550,-68.047540,TUC,PG,0.900,dwarf (resolution)
AM 0117-520,19.867290,-51.779330,PHE,PG,0.800,one-armed spiral / ring ?
AM 0117-434,19.934590,-43.531090,PHE,PG,0.400,i/a dbl. + comp'ns. (#1)
AM 0117-343,19.980600,-34.259480,SCL,PG,0.900,i/a dbl.
AM 0117-223,20.035030,-22.379570,CET,PG,0.600,one-armed spiral w. comp'ns.
AM 0117-303,20.023050,-30.251220,SCL,PG,4.700,pair (#1: hi.s.br. spiral)
AM 0117-412,19.995440,-41.236180,PHE,PG,0.200,right-angle galaxy = b 0117-414 ag
AM 0117-340,20.027150,-33.901230,SCL,PG,2.000,spiral w. br. stars in corner
AM 0117-302,20.064750,-30.182950,SCL,PG,4.700,pair (#2: sa:)
AM 0117-442,20.044700,-44.131270,PHE,PG,2.700,sb + 4 comp'ns.
AM 0118-623,19.961080,-62.239520,TUC,PG,0.400,compact
AM 0118-500,20.049330,-49.829620,PHE,PG,1.000,dwarf (pair) ?
AM 0118-411,20.087510,-40.968000,PHE,PG,6.700,edge-on + 3 comp'ns.
AM 0118-600,20.014950,-59.874600,TUC,PG,1.800,close pair
AM 0118-221,20.152240,-21.983100,CET,PG,0.300,small i/a dbl.
AM 0118-270,20.246540,-26.808250,SCL,PG,0.900,galaxy w. peculiar absorption
AM 0118-265,20.279970,-26.726640,SCL,PG,5.800,s0 w. disturbed comp'n.
AM 0118-230,20.321160,-22.800040,CET,PG,2.200,spiral w. compact off mi.ax.
AM 0118-364,20.307340,-36.473360,SCL,PG,0.600,e w. dbl. nucleus
AM 0119-340,20.326370,-33.840060,SCL,PG,0.300,compact w. faint ring
AM 0119-444,20.338250,-44.428420,PHE,PG,1.700,close pair (e + spiral)
AM 0119-424,20.452510,-42.416940,PHE,PG,0.800,spiral w. hi. and lo.s.br.arms
AM 0119-613,20.372510,-61.356870,TUC,PG,1.300,e + spiral w. comp'ns.
AM 0119-555,20.415760,-55.728580,PHE,PG,4.000,distant cluster
AM 0120-340,20.687700,-33.867330,SCL,PG,0.200,compact
AM 0120-325,20.711220,-32.734040,SCL,PG,0.400,m51-type (small)
AM 0120-540,20.649390,-53.742300,PHE,PG,0.200,compact
AM 0120-305,20.753580,-30.617440,SCL,PG,11.000,chain of 5 (irr. at centre)
AM 0120-424,20.730040,-42.567410,PHE,PG,0.200,e + i/a comp'n.
AM 0120-341,20.762040,-34.037460,SCL,PG,0.200,compact
AM 0120-432,20.757310,-43.125790,PHE,PG,0.200,edge-on + i/a comp'n.
AM 0121-272,20.902780,-27.072690,SCL,PG,6.700,cluster of faint galaxies
AM 0121-340,20.986930,-33.804510,SCL,PG,0.300,compact (lumpy)
AM 0121-351,20.987890,-35.067840,SCL,PG,0.300,i/a dbl. in sub-group of 4
AM 0121-590,20.939740,-58.809490,TUC,PG,0.400,gal. w. hi.s.br. nucleus + comp'n
AM 0121-452,21.032820,-45.101270,PHE,PG,0.400,disturbed galaxy
AM 0122-332,21.142200,-33.173110,SCL,PG,3.100,spiral w. app. comp'n.
AM 0122-320,21.207970,-31.758220,SCL,PG,1.300,spiral w. linear condens. in arm
AM 0122-360,21.305740,-35.811730,SCL,PG,0.400,close pair
AM 0122-381,21.303720,-38.068400,SCL,PG,1.200,i/a dbl.: e + sp. (in group of 6)
AM 0123-685,21.213000,-68.618370,HYI,PG,2.200,close group of 7
AM 0123-373,21.459410,-37.333670,SCL,PG,0.500,e w. close diametric comp'ns.
AM 0123-403,21.516920,-40.398770,PHE,PG,2.500,group of 4
AM 0124-385,21.559550,-38.620510,SCL,PG,7.800,line of 3
AM 0124-232,21.638560,-23.227310,CET,PG,4.900,spiral w. 3 comp'ns.(1 disturbed)
AM 0124-282,21.698430,-28.174080,SCL,PG,0.600,i/a dbl.
AM 0124-384,21.721900,-38.470800,SCL,PG,0.700,dwarf
AM 0124-225,21.789340,-22.720910,CET,PG,4.500,i/a 4 (connected chain of 6)
AM 0124-355,21.771420,-35.612550,SCL,PG,4.500,galaxy + dust + group of comp'ns
AM 0125-583,21.778090,-58.354290,HYI,PG,2.700,spiral w. pec. arms + pec.comp'n.
AM 0125-234,21.974740,-23.541240,CET,PG,0.400,galaxy w. tails
AM 0125-365,21.947050,-36.682870,SCL,PG,0.300,compact w. bulge + star?
AM 0125-850,20.905140,-84.740230,OCT,PG,0.600,spiral w. i/a comp'n.
AM 0126-525,22.017350,-52.626360,PHE,PG,0.800,spiral w. dbl. nucleus (star ?)
AM 0126-434,22.096040,-43.529810,PHE,PG,0.400,i/a spirals            b 0126-437
AM 0126-323,22.145640,-32.294890,SCL,PG,1.000,group of 3
AM 0126-680,21.972710,-67.849710,HYI,PG,1.100,bull's-eye w. elliptical ring
AM 0126-614,22.061880,-61.436490,HYI,PG,0.400,hi.s.br. galaxy w. tails
AM 0126-514,22.164030,-51.408290,PHE,PG,0.500,galaxy w. peculiar dust and plume
AM 0126-653,22.088880,-65.281560,HYI,PG,0.700,disturbed e w. jet
AM 0126-515,22.246010,-51.595110,PHE,PG,0.400,disturbed spiral
AM 0127-441,22.310030,-44.028540,PHE,PG,0.100,compact
AM 0127-223,22.418160,-22.323710,CET,PG,2.000,i/a dbl.
AM 0127-524,22.357350,-52.555310,PHE,PG,0.200,close i/a dbl.?
AM 0127-423,22.465280,-42.320480,PHE,PG,0.900,disturbed single galaxy
AM 0127-614,22.379820,-61.465400,HYI,PG,1.300,e + i/a comp'n. (jet?)
AM 0127-514,22.474710,-51.420530,PHE,PG,0.200,i/a dbl.
AM 0127-331,22.538740,-32.910610,SCL,PG,1.100,connected e's
AM 0128-270,22.603670,-26.780720,SCL,PG,1.800,pair (#1: sc)
AM 0128-225,22.617040,-22.669080,CET,PG,4.900,spiral w. 6 comp'ns.
AM 0128-741,22.330810,-73.927130,HYI,PG,0.800,galaxy w. app. comp'n.
AM 0128-413,22.609780,-41.297420,PHE,PG,3.300,galaxy w. app. comp'n.
AM 0128-421,22.607460,-41.997410,PHE,PG,0.400,dwarf
AM 0128-375,22.670730,-37.720860,SCL,PG,0.900,sp. w. 3 pec. arms + app. comp'n.
AM 0128-235,22.822900,-23.611120,CET,PG,11.600,line of 3 spirals
AM 0129-514,22.871940,-51.526270,PHE,PG,0.200,i/a dbl.
AM 0129-332,22.961950,-33.118060,SCL,PG,1.800,spiral w. 4 comp'ns.
AM 0129-415,22.952970,-41.676390,PHE,PG,5.800,chain of 4 in group of 6
AM 0129-261,23.062780,-26.004910,SCL,PG,5.400,cluster of faint gal. (triple e)
AM 0130-312,23.087750,-31.091630,SCL,PG,4.500,small cluster (mixed types)
AM 0130-540,23.009090,-53.861530,ERI,PG,1.400,spiral w. linear arm + 2 comp'ns
AM 0130-385,23.112080,-38.680020,SCL,PG,2.000,chaotic spiral w. app. comp'n.
AM 0130-293,23.200310,-29.311840,SCL,PG,0.400,i/a dbl. (spirals)
AM 0131-364,23.330600,-36.443760,SCL,PG,0.500,i/a triple
AM 0131-434,23.332350,-43.543780,PHE,PG,0.200,triple (#1)
AM 0131-715,23.167930,-71.670330,HYI,PG,4.400,line of 3
AM 0131-343,23.498500,-34.389080,SCL,PG,2.900,close pair (#1: sd)
AM 0131-330,23.511190,-32.805770,SCL,PG,0.800,triple (#1: sbc)
AM 0131-392,23.492720,-39.095740,SCL,PG,3.400,compact gal. w. condens. in tail
AM 0131-344,23.514960,-34.445780,SCL,PG,2.900,close pair (#2: hi.s.br. knotty)
AM 0132-294,23.578240,-29.422560,SCL,PG,5.000,multi-armed spiral
AM 0132-325,23.569530,-32.742550,SCL,PG,0.600,triple (#2: sc)
AM 0132-385,23.556520,-38.615860,SCL,PG,6.300,s0 + 6 comp'ns. (3 i/a)
AM 0132-330,23.585890,-32.834250,SCL,PG,0.300,triple (#3: e)
AM 0132-315,23.601660,-31.605940,SCL,PG,7.200,small cluster (mixed types)
AM 0132-600,23.578390,-59.904320,HYI,PG,1.800,group of 5
AM 0132-244,23.740050,-24.421200,CET,PG,0.700,galaxy w. material (abs'n.?)
AM 0132-364,23.712530,-36.489500,SCL,PG,2.500,3 in wide group of 8 (#2: s(r))
AM 0132-414,23.775510,-41.439630,PHE,PG,11.200,s0?/irr. + disturbed comp'n.
AM 0133-392,23.803930,-39.144680,SCL,PG,1.600,wide triple (#1: spiral)
AM 0133-380,23.828860,-37.828060,SCL,PG,1.800,close pair (star between)
AM 0133-393,23.873720,-39.384810,PHE,PG,1.600,wide triple (#2: s(r) )
AM 0133-293,23.969010,-29.388320,SCL,PG,0.100,compact
AM 0133-474,23.939180,-47.433300,PHE,PG,0.300,lumpy compact
AM 0134-373,24.100320,-37.328590,SCL,PG,1.200,spiral merger?     mcg-6-4-56/57
AM 0134-825,23.320590,-82.584460,OCT,PG,0.800,close pair
AM 0134-425,24.103430,-42.588600,PHE,PG,1.600,spiral + 2 app. comp'ns.
AM 0134-762,23.777350,-76.179960,HYI,PG,0.300,i/a spirals
AM 0134-603,24.095600,-60.375330,HYI,PG,0.800,irr. w. filament around star
AM 0134-803,23.647830,-80.314900,HYI,PG,3.600,pair (#1: lo.s.br. galaxy)
AM 0134-464,24.200290,-46.483810,PHE,PG,0.500,pair
AM 0135-280,24.396790,-27.895830,SCL,PG,0.200,compact (lumpy)
AM 0135-624,24.271040,-62.537360,HYI,PG,2.400,e in pair + diametric comp'ns.
AM 0135-330,24.458160,-32.909290,SCL,PG,4.300,pair of spirals (pec. arms) (#1)
AM 0135-650,24.350240,-64.895880,HYI,PG,1.100,m51-type
AM 0135-401,24.502420,-40.071060,PHE,PG,9.000,pair (#1: edge-on)
AM 0136-401,24.652070,-40.011360,PHE,PG,3.100,pair (#2: sb + 6 comp'ns.)
AM 0136-424,24.672160,-42.528070,PHE,PG,0.500,pair (#1: e )        ss-2a
AM 0136-465,24.664260,-46.604730,PHE,PG,0.300,close pair (#1)
AM 0136-803,24.128220,-80.350860,HYI,PG,3.600,pair (#2: edge-on)
AM 0136-425,24.721740,-42.584840,PHE,PG,0.700,pair (#2: spiral)    fa 706
AM 0136-301,24.778060,-29.914920,SCL,PG,1.600,spiral w. i/a hi.s.br. comp'n.
AM 0136-470,24.725500,-46.829860,PHE,PG,26.900,spiral in long chain of 6
AM 0136-464,24.739050,-46.573220,PHE,PG,0.500,close pair (#2 + i/a comp'n)
AM 0136-500,24.724420,-49.791530,PHE,PG,1.200,i/a dbl.
AM 0136-433,24.768610,-43.359930,PHE,PG,0.800,i/a spirals
AM 0137-225,24.846070,-22.723390,CET,PG,1.000,galaxies connected w. filament
AM 0137-281,24.986910,-27.957010,SCL,PG,1.000,pair (#1: sc)
AM 0137-434,24.988300,-43.417040,PHE,PG,1.600,i/a quartet
AM 0137-294,25.049450,-29.455470,SCL,PG,0.700,i/a triplet
AM 0138-751,24.793960,-75.011960,HYI,PG,1.300,galaxy w. tail
AM 0138-261,25.270420,-26.024260,SCL,PG,0.700,i/a dbl. w. lots of debris
AM 0139-274,25.354110,-27.424430,SCL,PG,1.300,galaxy w. app. comp'n.
AM 0139-305,25.420400,-30.584570,SCL,PG,1.800,small group of galaxies
AM 0139-655,25.336400,-65.616230,HYI,PG,1.900,i/a dbl.
AM 0140-402,25.594020,-40.114950,PHE,PG,2.800,close pair (#1: spiral)
AM 0140-280,25.706380,-27.833490,SCL,PG,0.600,disturbed spiral
AM 0140-300,25.796340,-29.900350,SCL,PG,0.900,sp. w. bifurcated arm + comp'ns
AM 0141-342,25.850220,-34.212140,SCL,PG,5.800,chain of 5
AM 0141-462,25.847910,-46.223830,PHE,PG,3.600,rich  distant cluster of galaxies
AM 0141-624,25.779640,-62.468790,HYI,PG,0.900,disrupted spiral
AM 0141-451,25.894740,-44.980590,PHE,PG,0.400,disturbed gal. + compact comp'n.
AM 0141-362,25.931540,-36.088980,SCL,PG,0.800,pec. diffuse ring w. 4 comp'ns.
AM 0141-635,25.809500,-63.585530,HYI,PG,1.000,close triple (#1)
AM 0141-302,25.990970,-30.152430,SCL,PG,1.700,i/a triplet
AM 0141-634,25.821980,-63.577220,HYI,PG,1.000,close triple (#2)
AM 0141-682,25.770810,-68.227170,HYI,PG,0.100,i/a dbl. (close)
AM 0141-353,26.050310,-35.315900,SCL,PG,3.800,chain of 5 e's
AM 0142-435,26.269720,-43.596390,PHE,PG,3.600,magellanic dwarf
AM 0143-731,26.045520,-72.919520,HYI,PG,2.700,chain of 5
AM 0143-463,26.370390,-46.251610,PHE,PG,0.100,2 enveloped e's + filament
AM 0143-781,25.979980,-77.957900,HYI,PG,4.500,lo.s.br. sm in pair
AM 0143-482,26.448810,-48.115120,PHE,PG,0.400,galaxy w. tail
AM 0143-484,26.463600,-48.483490,PHE,PG,0.200,i/a triplet
AM 0143-553,26.424140,-55.401770,ERI,PG,2.700,chain of 5
AM 0143-330,26.552620,-32.763630,FOR,PG,0.400,compact + knotty material
AM 0143-561,26.448510,-56.080160,ERI,PG,0.700,nest of 7
AM 0144-474,26.601200,-47.462110,PHE,PG,0.700,galaxy w. condensation in disk
AM 0144-585,26.619580,-58.670550,HYI,PG,2.000,knotty dwarf
AM 0144-295,26.790500,-29.609140,FOR,PG,2.000,close group of 6
AM 0144-583,26.664200,-58.260640,HYI,PG,1.000,compact + very faint ring
AM 0144-483,26.737610,-48.409080,PHE,PG,0.400,galaxy w. jet
AM 0145-405,26.808300,-40.662540,PHE,PG,0.900,spiral w. one strong arm
AM 0145-270,26.981040,-26.891220,FOR,PG,3.100,e w. 3 app. comp'ns. (dbl.i/a)
AM 0145-681,26.733690,-68.059240,HYI,PG,1.100,close pair (#1)
AM 0145-612,26.820940,-61.196010,HYI,PG,1.300,spiral w. app. comp'ns.
AM 0145-530,26.929520,-52.761190,ERI,PG,4.300,resolved galaxy + compact   [a82]
