Name,RA,Dec,Con,OT,Mag,Other
FGC 932,145.940550,14.680000,LEO,GX,17.36,Sc
FGC 948,147.086700,25.334720,LEO,GX,17.10,Sc
FGC 963,148.364100,19.697380,LEO,GX,17.45,SBcd
FGC 970,148.681500,25.250880,LEO,GX,17.49,Sc
FGC 887,141.237300,24.275750,LEO,GX,17.57,Sc
FGC 1003,150.982800,11.241790,LEO,GX,16.99,Sc
FGC 1024,152.538450,27.575810,LEO,GX,16.81,Sc
FGC 1019,152.100900,19.023080,LEO,GX,17.39,Sc
FGC 1049,154.694850,16.148850,LEO,GX,17.08,Scd
FGC 1052,154.921950,12.843000,LEO,GX,16.72,Sc
FGC 1085,157.741650,20.081940,LEO,GX,17.07,Sc
FGC 1092,158.230050,21.761890,LEO,GX,17.08,SBc
FGC 1101,158.816850,20.875240,LEO,GX,17.50,SBc
FGC 1097,158.392050,17.741950,LEO,GX,16.84,Scd
FGC 1098,158.444400,14.826440,LEO,GX,16.61,Sc
FGC 1102,158.936550,20.705580,LEO,GX,16.50,Sc
FGC 1108,159.507300,11.952430,LEO,GX,16.92,Sc
FGC 1112,159.750900,20.084620,LEO,GX,17.71,Sc
FGC 1123,160.401450,16.274760,LEO,GX,16.83,Sc
FGC 1136,162.195000,19.134470,LEO,GX,17.24,Scd
FGC 1074,157.057650,12.970160,LEO,GX,17.30,Sc
FGC 1083,157.621200,12.462900,LEO,GX,17.37,Sc
FGC 1091,158.089200,19.804060,LEO,GX,16.85,Sc
FGC 1165,164.450100,24.168360,LEO,GX,16.59,Sc
FGC 1186,165.517050,17.263070,LEO,GX,17.04,Sc
FGC 1190,165.938100,14.844930,LEO,GX,16.98,Sc
FGC 1196,166.756800,23.768660,LEO,GX,17.25,Sd
FGC 1213,168.511650,28.626250,UMA,GX,16.95,Sc
FGC 1212,168.480000,16.192080,LEO,GX,16.49,Sc
FGC 1161,164.092500,16.592260,LEO,GX,17.18,Sc
FGC 1158,163.716150,11.135580,LEO,GX,16.53,Sc
FGC 1169,164.288400,24.181940,LEO,GX,16.62,Sd
FGC 1240,171.054900,26.245450,LEO,GX,17.23,Sc
FGC 1238,170.965650,27.811790,LEO,GX,17.18,Sc
FGC 1242,171.099900,12.415710,LEO,GX,16.87,Sc
FGC 1241,171.065400,28.324740,UMA,GX,17.55,Sc
FGC 1278,173.784000,19.233500,LEO,GX,16.91,Sc
FGC 1282,173.891100,24.961940,LEO,GX,16.75,SBc
FGC 1277,173.770650,22.540460,LEO,GX,16.64,SBc
FGC 1280,173.830350,25.625610,LEO,GX,16.71,SBc
FGC 1334,178.970850,19.468980,LEO,GX,17.35,SBcd
FGC 1335,178.996800,19.449190,LEO,GX,16.38,Sc
FGC 1405,184.615200,12.696450,VIR,GX,16.55,SBc
FGC 1353,180.821850,26.578100,COM,GX,17.25,Sc
FGC 1368,181.763850,25.728980,COM,GX,17.10,Sc
FGC 1387,183.499950,21.645660,COM,GX,17.48,Scd
FGC 1349,180.393150,23.487060,COM,GX,16.66,Sc
FGC 1314,177.501450,28.252840,LEO,GX,17.20,Sc
FGC 1514,193.341600,26.772500,COM,GX,16.97,Sc
FGC 1503,192.213300,28.968000,COM,GX,16.98,Sc
FGC 1421,185.778750,14.779160,COM,GX,17.31,Sc
FGC 1557,196.532850,26.322480,COM,GX,17.29,Scd
FGC 1577,198.050400,14.653820,COM,GX,17.18,Sc
FGC 1587,199.174800,26.131870,COM,GX,17.14,Scd
FGC 1599,200.043900,11.500820,VIR,GX,17.10,SBc
FGC 1602,200.288700,26.584840,COM,GX,17.46,SBc
FGC 1551,196.279650,11.914560,VIR,GX,17.48,Sc
FGC 1548,196.028250,25.972250,COM,GX,16.60,Sc
FGC 1622,201.928800,20.978110,COM,GX,17.04,Sc
FGC 1689,209.536650,10.273460,BOO,GX,17.14,Scd
FGC 1654,205.234050,14.155090,BOO,GX,17.02,Sc
FGC 1663,206.213550,23.021580,BOO,GX,16.12,Sc
FGC 1666,206.534850,12.991990,BOO,GX,17.54,Sc
FGC 1670,207.063000,25.913850,BOO,GX,16.91,Sc
FGC 1618,201.661800,27.039890,COM,GX,16.71,Sc
FGC 1660,205.872150,22.096230,BOO,GX,16.91,Sd
FGC 1704,210.909000,11.573520,BOO,GX,17.00,SBc
FGC 1759,217.677000,12.324890,BOO,GX,16.78,Sc
FGC 1729,213.328800,11.296250,BOO,GX,17.22,Sc
FGC 1747,215.962650,18.860300,BOO,GX,16.88,Sc
FGC 1768,218.296350,25.962570,BOO,GX,17.09,Sc
FGC 1743,214.867800,11.244920,BOO,GX,17.04,Sc
FGC 1713,211.795800,26.975110,BOO,GX,17.43,Sc
FGC 1734,213.754500,26.716960,BOO,GX,16.77,Sc
FGC 1761,217.852800,17.286850,BOO,GX,17.22,Sc
FGC 1702,210.627600,11.854460,BOO,GX,16.48,Sc
FGC 1783,219.580050,25.907450,BOO,GX,17.50,Scd
FGC 1811,222.057150,13.162440,BOO,GX,16.57,Sc
FGC 1803,221.397750,26.901190,BOO,GX,17.08,Sc
FGC 1831,224.137500,24.958530,BOO,GX,16.41,Sc
FGC 1797,220.490700,28.432010,BOO,GX,17.57,Sc
FGC 1851,226.044000,17.022760,BOO,GX,17.28,Sc
FGC 1852,226.086600,23.193260,BOO,GX,16.25,Sc
FGC 1777,219.376500,20.338750,BOO,GX,17.36,Sc
FGC 1896,231.301500,26.351980,CRB,GX,17.14,Sc
FGC 1900,231.714450,20.622560,SER,GX,16.80,Sc
FGC 1902,231.815250,21.038930,SER,GX,16.80,Sc
FGC 1907,232.356150,27.446030,CRB,GX,17.26,Sc
FGC 1913,233.529450,11.659780,SER,GX,17.14,Sc
FGC 1858,227.377650,22.336430,BOO,GX,17.18,Sc
FGC 1974,240.074850,24.436150,SER,GX,16.71,Sc
FGC 1977,240.447900,13.822670,SER,GX,17.02,Sc
FGC 1957,237.394500,17.727490,SER,GX,17.00,Sc
FGC 1964,238.309650,27.172540,CRB,GX,17.08,Sc
FGC 1965,238.563750,10.969450,SER,GX,17.55,Sc
FGC 1976,240.297450,19.548370,HER,GX,17.23,Sc
FGC 1941,235.741200,16.778660,SER,GX,16.87,Scd
FGC 2010,243.981000,16.784180,HER,GX,16.72,Sc
FGC 2011,244.014000,11.480920,HER,GX,17.53,Sc
FGC 2014,244.286850,19.994750,HER,GX,16.53,Sc
FGC 2016,244.450950,26.520210,HER,GX,17.06,Sc
FGC 2023,245.018400,14.144940,HER,GX,17.31,Sc
FGC 2020,244.757250,15.763830,HER,GX,16.65,Scd
FGC 2013,244.169250,14.649280,HER,GX,17.06,Sc
FGC 2038,247.357350,20.143320,HER,GX,16.92,Sc
FGC 1993,242.377800,22.336120,HER,GX,16.69,Scd
FGC 2076,252.939300,20.076220,HER,GX,17.18,Sc
FGC 2086,253.873050,18.049280,HER,GX,17.87,Scd
FGC 2087,254.122950,27.760250,HER,GX,17.45,Sc
FGC 110A,142.171800,16.073690,LEO,GX,17.00,Sc
FGC 119A,151.995600,11.460270,LEO,GX,17.79,Sc
FGC 122A,153.860400,12.591120,LEO,GX,17.81,SBc
FGC 144A,166.023150,11.021950,LEO,GX,16.91,Sc
FGC 155A,176.007900,20.380920,LEO,GX,17.50,S?
FGC 113A,148.787400,13.532720,LEO,GX,17.29,SBc
FGC 156A,176.067900,29.840380,UMA,GX,16.28,Scd
FGC 161A,179.908650,14.458830,COM,GX,17.62,E
FGC 164A,182.767350,13.308400,COM,GX,17.19,Sbc
FGC 90A,117.432750,18.918590,GEM,GX,16.43,Sc
FGC 92A,118.764450,18.956340,GEM,GX,17.63,Sc
FGC 191A,204.624300,13.989530,BOO,GX,16.98,Scd
FGC 186A,199.418250,21.500640,COM,GX,17.07,Sc
FGC 213A,222.635850,25.402820,BOO,GX,17.34,Sc
FGC 195A,208.815000,25.138580,BOO,GX,16.51,Sbc
FGC 227A,231.093450,19.051440,SER,GX,16.99,Sc
FGC 204A,215.286750,10.279640,BOO,GX,16.85,Sc
FGC 221A,228.316350,25.738770,BOO,GX,17.50,Sbc
FGC 229A,235.176150,27.335740,CRB,GX,16.80,Sc
FGC 169A,186.664350,10.827650,VIR,GX,17.65,Sc
FGC 207A,219.214950,29.694100,BOO,GX,17.14,Sc
FGC 238A,241.912500,12.258750,SER,GX,17.16,Sc
FGC 241A,243.290400,22.949830,HER,GX,16.44,Sb
FGC 126A,160.739550,13.548600,LEO,GX,17.09,Sm
FGC 114,14.952900,14.723500,PSC,GX,16.78,Sc
FGC 184,25.124850,14.522900,PSC,GX,16.94,Sc
FGC 668,117.982050,27.302980,GEM,GX,16.02,Sb
FGC 793,131.742300,28.237840,CNC,GX,15.73,Sc
FGC 823,135.100050,25.614040,CNC,GX,15.05,Sd
FGC 918,144.889800,11.510260,LEO,GX,15.46,Sc
FGC 927,145.383750,11.412730,LEO,GX,15.37,Sb
FGC 1000,150.873000,13.103270,LEO,GX,16.73,Sc
FGC 1407,184.727850,12.469940,VIR,GX,16.94,Sc
FGC 1438,187.056450,13.570610,COM,GX,16.34,Sc
FGC 1705,211.015050,12.004710,BOO,GX,16.32,Sc
FGC 1771,218.872500,22.406330,BOO,GX,17.13,Sd
FGC 1796,220.513950,12.069920,BOO,GX,15.79,Sc
FGC 1814,222.300450,29.744830,BOO,GX,15.71,Sbc
FGC 1841,224.924100,27.326310,BOO,GX,16.58,Sc
FGC 217A,225.918750,22.700640,BOO,GX,15.24,Sb
FGC 1995,242.461050,20.178020,HER,GX,15.62,Scd
FGC 1998,242.521050,22.650210,HER,GX,15.77,SABb
FGC 1996,242.464050,22.615200,HER,GX,15.71,Sc
FGC 2046,248.730600,20.578800,HER,GX,15.84,Scd
FGC 261A,317.979300,11.379270,EQU,GX,16.69,Sd
FGC 2345,327.933900,11.575350,PEG,GX,16.14,Sbc
FGC 2435,344.412900,12.915840,PEG,GX,16.95,Sc
FGC 2516,353.647950,15.157470,PEG,GX,16.62,SABc
FGC 2543,357.659250,14.481140,PEG,GX,16.61,Sc
FGC 1279,173.784600,15.958530,LEO,GX,16.19,SBc
FGC 1262,172.709250,18.345630,LEO,GX,17.36,Sc
FGC 2559,358.947150,18.153740,PEG,GX,17.25,Sc
FGC 2567,0.402900,3.505580,PSC,GX,16.30,Sc
FGC 24,3.553200,7.411230,PSC,GX,16.91,Scd
FGC 8A,8.167800,1.467130,CET,GX,16.45,Sc
FGC 64,9.254550,3.432500,PSC,GX,16.86,Sc
FGC 67,9.490650,5.147910,PSC,GX,15.95,Sc
FGC 70,9.906900,8.965190,PSC,GX,15.09,Sb
FGC 10A,10.121250,3.256790,PSC,GX,15.88,Sbc
FGC 116,15.260700,9.724790,PSC,GX,16.04,Sc
FGC 143,19.002450,6.637020,PSC,GX,16.70,Sd
FGC 153,20.191200,4.180110,PSC,GX,16.99,Scd
FGC 256,32.766300,6.667220,CET,GX,17.76,Sd
FGC 320,39.131850,7.309460,CET,GX,15.31,Sc
FGC 40A,39.236400,5.452330,CET,GX,17.00,Sc
FGC 359,43.665900,9.356910,CET,GX,16.60,Sc
FGC 368,44.592150,3.862640,CET,GX,14.81,Sc
FGC 457,58.100400,2.358620,TAU,GX,16.48,Sc
FGC 458,58.602600,6.589930,TAU,GX,16.14,Scd
FGC 473,64.335000,2.450140,TAU,GX,16.56,SBcd
FGC 475,64.698750,3.227900,TAU,GX,16.26,Sc
FGC 485,67.059600,1.052920,TAU,GX,16.55,Sd
FGC 73A,69.341100,9.544460,TAU,GX,16.32,Sbc
FGC 503,71.655450,0.620850,ORI,GX,16.20,Sc
FGC 510,72.942000,3.668180,ORI,GX,15.94,Sc
FGC 629,111.150000,6.149020,CMI,GX,16.75,Scd
FGC 695,119.863950,7.442530,CMI,GX,15.85,Sc
FGC 780,130.060200,5.634880,HYA,GX,15.26,Scd
FGC 267A,336.474900,7.011600,PEG,GX,nan,
FGC 1444,187.386150,0.839520,VIR,GX,16.75,Sm
FGC 1799,220.695900,0.661850,VIR,GX,15.59,Scd
FGC 2057,250.398750,9.432080,HER,GX,16.12,Sc
FGC 244A,251.901900,8.752970,HER,GX,15.81,Sc
FGC 2072,252.499950,9.435800,HER,GX,15.34,Sb
FGC 2141,262.413150,5.021500,OPH,GX,16.11,Sc
FGC 251A,265.633350,0.216730,OPH,GX,15.32,Sc
FGC 2331,324.133350,5.738300,PEG,GX,16.44,Sc
FGC 2334,324.861450,2.826900,AQR,GX,15.37,Sc
FGC 2337,325.552500,5.615320,PEG,GX,15.47,Sc
FGC 2354,329.530500,1.008790,AQR,GX,15.49,Sbc
FGC 2358,330.620850,2.833950,PEG,GX,16.21,Sc
FGC 2398,339.148800,2.396650,AQR,GX,15.89,Sc
FGC 2446,345.284400,5.654320,PSC,GX,14.75,Sc
FGC 2451,345.735600,8.579960,PEG,GX,16.13,Sc
FGC 2463,346.979250,5.161110,PSC,GX,16.39,Sc
FGC 2470,348.385500,6.567600,PSC,GX,16.04,Sc
FGC 2469,348.304800,6.430300,PSC,GX,14.53,Sc
FGC 2476,348.761250,1.435520,PSC,GX,15.53,Sc
FGC 279A,349.245750,3.709830,PSC,GX,15.73,Sb
FGC 2505,352.834050,9.207080,PEG,GX,16.34,Sd
FGC 22,3.421350,5.977980,PSC,GX,16.90,Sc
FGC 25,3.564300,1.928370,PSC,GX,17.06,Sc
FGC 26,3.608850,7.300060,PSC,GX,17.65,Scd
FGC 28,3.989700,3.491650,PSC,GX,16.70,Sc
FGC 10,2.203050,4.455990,PSC,GX,17.20,Scd
FGC 93,12.612000,5.055940,PSC,GX,17.29,Sc
FGC 95,12.652050,3.098860,PSC,GX,17.10,Sc
FGC 72,10.156200,5.730740,PSC,GX,17.12,Sc
FGC 233,31.028250,2.671260,PSC,GX,16.68,Scd
FGC 238,31.282050,2.353580,CET,GX,17.30,Sc
FGC 247,31.888800,2.394720,CET,GX,17.81,Scd
FGC 271,34.300500,8.090540,CET,GX,17.34,Scd
FGC 276,34.808400,2.168040,CET,GX,16.78,Sc
FGC 365,44.307150,2.700830,CET,GX,17.18,Sd
FGC 428,51.832500,3.920280,TAU,GX,17.15,Sc
FGC 429,51.894300,8.995240,TAU,GX,16.90,Sc
FGC 450,56.649000,3.161080,TAU,GX,16.41,Sc
FGC 409,49.831350,2.540200,CET,GX,17.05,Sc
FGC 483,66.311850,4.984290,TAU,GX,16.70,Scd
FGC 489,67.653600,0.132820,ERI,GX,16.79,Scd
FGC 490,67.654650,0.249750,ERI,GX,16.96,Sc
FGC 507,72.414600,0.480730,ORI,GX,16.70,Scd
FGC 1642,204.009450,8.186440,VIR,GX,17.11,Scd
FGC 1872,228.918900,8.217670,SER,GX,17.56,Scd
FGC 1883,229.949550,3.978060,SER,GX,17.62,Sd
FGC 2050,249.150000,4.444820,HER,GX,17.13,Sc
FGC 2137,261.980850,3.244030,OPH,GX,16.02,Sc
FGC 2322,320.818650,8.888830,EQU,GX,16.90,Sc
FGC 2297,314.846700,2.088060,AQR,GX,16.16,Sc
FGC 2310,316.897800,5.491770,EQU,GX,17.10,Sc
FGC 2312,317.240850,4.688890,EQU,GX,17.60,Scd
FGC 2321,320.700300,5.223910,EQU,GX,17.04,Sc
FGC 2349,328.187550,3.544000,PEG,GX,17.27,Scd
FGC 2353,330.540450,8.268260,PEG,GX,16.92,Sc
FGC 2356,329.880150,6.555270,PEG,GX,16.72,Sc
FGC 2357,330.372150,3.564720,PEG,GX,17.70,Sd
FGC 2373,333.160950,5.874500,PEG,GX,16.70,Sc
FGC 2369,332.464650,7.429720,PEG,GX,17.29,Scd
FGC 2325,321.126750,7.817180,EQU,GX,16.75,Sc
FGC 2328,322.803300,3.280170,PEG,GX,17.96,Sc
FGC 2396,338.919900,3.273890,PEG,GX,17.52,Sd
FGC 2413,340.964550,8.433150,PEG,GX,17.33,Sc
FGC 2427,343.162800,4.751520,PSC,GX,17.19,Sc
FGC 2387,335.588400,5.523860,PEG,GX,16.91,Scd
FGC 2388,335.961900,6.896070,PEG,GX,17.16,Sd
FGC 2448,345.616050,8.246170,PEG,GX,16.03,Sc
FGC 2450,345.730500,4.008680,PSC,GX,17.07,Sc
FGC 2458,346.652850,6.113580,PSC,GX,16.57,Sc
FGC 2474,348.546000,5.279440,PSC,GX,16.59,Sc
FGC 2481,349.434300,7.488320,PSC,GX,16.76,Sc
FGC 2480,349.694550,7.417780,PSC,GX,17.59,Sc
FGC 2439,344.728200,5.981140,PSC,GX,16.70,Sc
FGC 2495,350.978550,9.813020,PEG,GX,16.52,Scd
FGC 2529,355.765350,2.889700,PSC,GX,17.27,Sc
FGC 2493,350.828550,7.329000,PSC,GX,16.70,Sd
FGC 2552,358.390350,2.250280,PSC,GX,17.09,Sc
FGC 2571,0.569550,2.903370,PSC,GX,17.61,Sc
FGC 2539,357.261900,9.071490,PEG,GX,16.82,Sc
FGC 65A,59.867250,1.407920,TAU,GX,17.63,
FGC 49A,45.115650,5.318240,CET,GX,nan,Sc
FGC 66A,61.284150,6.191560,TAU,GX,17.86,
FGC 67A,62.587200,0.814240,TAU,GX,16.42,Sab
FGC 77A,74.707500,1.047140,ORI,GX,17.60,
FGC 97A,122.657550,5.147440,CMI,GX,16.83,
FGC 140A,165.035700,8.396750,LEO,GX,nan,
FGC 142A,165.671250,8.141800,LEO,GX,nan,
FGC 176A,192.204300,9.010100,VIR,GX,nan,
FGC 178A,193.980000,7.923900,VIR,GX,nan,
FGC 234A,238.020300,0.139950,SER,GX,17.90,S?
FGC 250A,264.617850,9.459870,OPH,GX,17.27,
FGC 258A,304.315650,5.122830,AQL,GX,16.92,
FGC 248A,257.138850,2.930170,OPH,GX,16.28,
FGC 280A,349.430100,7.940100,PSC,GX,nan,
FGC 284A,350.741850,7.673790,PSC,GX,17.07,Sc
FGC 269A,336.756000,5.842000,PEG,GX,nan,
FGC 271A,338.736300,8.580140,PEG,GX,nan,
FGC 275A,344.670600,8.597920,PEG,GX,17.64,
FGC 268A,336.524250,5.778980,PEG,GX,nan,
FGC 219,29.722200,5.594260,PSC,GX,16.11,Sc
FGC 1649,204.769050,2.163800,VIR,GX,15.88,Sc
FGC 1691,209.686200,2.456730,VIR,GX,15.93,Sc
FGC 383,46.287600,1.093520,CET,GX,15.46,Sc
FGC 1078,157.314600,6.128100,SEX,GX,15.08,Sc
FGC 1482,189.867450,4.267800,VIR,GX,15.52,Sc
FGC 59A,53.686050,0.297100,TAU,GX,16.36,SBc
FGC 1116,160.012350,6.020600,SEX,GX,16.23,Sc
FGC 120A,152.322450,5.403770,SEX,GX,19.89,Sd
FGC 1075,157.159200,3.560080,SEX,GX,15.29,Sd
FGC 1412,184.857750,0.212600,VIR,GX,16.96,Sm
FGC 156,20.523000,0.085160,CET,GX,17.36,Sd
FGC 991,150.292200,0.908570,SEX,GX,17.69,Scd
FGC 1384,183.249300,7.298990,VIR,GX,16.56,SBcd
FGC 1752,216.749100,8.683620,BOO,GX,14.90,Scd
FGC 1891,230.753550,4.529570,SER,GX,15.75,Sc
FGC 1948,236.600250,2.844040,SER,GX,16.79,Sd
FGC 808,133.386450,4.782340,HYA,GX,16.22,Sc
FGC 699,120.195900,8.638920,CMI,GX,17.02,Scd
FGC 1413,185.072550,4.201960,VIR,GX,14.87,Scd
FGC 1479,189.586950,7.891500,VIR,GX,14.86,Sc
FGC 1507,192.662400,1.464370,VIR,GX,14.58,Scd
FGC 1898,231.523200,9.204160,SER,GX,15.44,SBc
FGC 60,8.128650,2.574140,CET,GX,16.08,Sc
FGC 78A,75.864900,0.660320,ORI,GX,15.12,Sc
FGC 528,79.192650,6.622400,ORI,GX,15.81,Sbc
FGC 648,114.856800,8.898400,CMI,GX,15.49,Scd
FGC 2121,259.143000,7.326140,OPH,GX,16.35,Sc
FGC 2138,262.250850,8.833260,OPH,GX,15.93,Sc
FGC 2273,307.957350,1.544930,AQL,GX,15.49,Sc
FGC 2278,308.769600,1.939210,AQL,GX,15.31,Sbc
FGC 527,78.948600,6.777870,ORI,GX,16.61,Sc
FGC 175,23.881500,2.031600,CET,GX,16.33,Scd
FGC 530,79.950900,1.560960,ORI,GX,16.93,Sc
FGC 492,68.524200,1.410670,TAU,GX,17.05,Scd
FGC 2109,256.779750,8.926890,OPH,GX,16.52,Sc
FGC 2120,258.792900,6.991500,OPH,GX,16.75,Sc
FGC 1744,214.936350,9.362610,BOO,GX,14.39,SABm
FGC 32,4.923600,0.375690,PSC,GX,16.48,S?
FGC 124,17.153850,1.641410,CET,GX,14.90,SBcd
FGC 411,50.306550,7.443450,CET,GX,16.62,Sc
FGC 150A,169.362900,4.604900,LEO,GX,17.00,I
FGC 2031,246.208500,9.607030,HER,GX,15.74,Sb
FGC 372,45.102150,2.518610,CET,GX,17.12,Sc
FGC 442,55.144650,3.536580,TAU,GX,16.90,Sd
FGC 790,131.511000,2.533610,HYA,GX,16.46,Sc
FGC 767,128.093250,3.499600,HYA,GX,17.81,Sd
FGC 1015,151.576800,6.107240,SEX,GX,16.44,Sc
FGC 1603,200.498550,8.100410,VIR,GX,16.84,Sc
FGC 2548,358.090350,7.974720,PSC,GX,16.80,Scd
FGC 21A,25.607400,6.371570,PSC,GX,17.84,
FGC 130A,161.344200,1.124090,SEX,GX,16.74,Sc
FGC 170A,186.782700,9.219040,VIR,GX,17.36,SBm
FGC 16A,20.217150,1.263410,CET,GX,17.97,Sc
FGC 700,120.378300,9.707690,CNC,GX,14.55,Sb
FGC 735,123.871200,8.345270,CNC,GX,15.89,Sc
FGC 800,132.573900,3.497510,HYA,GX,15.65,SBc
FGC 213,29.070600,4.647010,PSC,GX,15.50,Sc
FGC 505,72.000300,8.711750,ORI,GX,16.13,Scd
FGC 34,5.249700,7.622100,PSC,GX,16.49,Sc
FGC 278,35.121600,6.810430,CET,GX,14.90,SBm
FGC 338,40.954800,6.642930,CET,GX,16.00,Sc
FGC 92,12.398850,1.115380,CET,GX,15.18,Sc
FGC 105,13.386300,2.924320,PSC,GX,15.50,Sc
FGC 164,21.202350,1.036840,CET,GX,17.63,I
FGC 1172,164.571000,4.792260,LEO,GX,16.35,Sc
FGC 1302,176.250750,7.497850,VIR,GX,16.63,Sd
FGC 1317,177.550200,6.999200,VIR,GX,15.44,Scd
FGC 1415,185.115300,1.469650,VIR,GX,15.06,Scd
FGC 1440,187.218000,4.293100,VIR,GX,15.40,Sc
FGC 1863,228.009900,1.698050,SER,GX,15.07,SBcd
FGC 2035,246.832800,1.920760,OPH,GX,15.22,Sc
FGC 2176,270.465300,6.968300,OPH,GX,14.16,Sc
FGC 2404,339.883800,8.612640,PEG,GX,15.60,Sc
FGC 2547,357.949950,6.000830,PSC,GX,16.46,Sc
FGC 4,1.251300,4.506450,PSC,GX,17.63,Sc
FGC 96,12.715050,0.851300,CET,GX,16.74,Scd
FGC 425,51.550500,1.407690,TAU,GX,17.50,Sd
FGC 349,42.837900,5.556670,CET,GX,17.21,Sc
FGC 399,48.604200,2.126290,CET,GX,17.61,Sc
FGC 983,149.707650,0.836690,SEX,GX,16.73,Scd
FGC 1683,208.857900,5.729110,VIR,GX,16.95,Sc
FGC 1794,220.269900,5.017450,VIR,GX,17.00,Sc
FGC 1914,233.589600,4.601240,SER,GX,16.73,Sc
FGC 2017,244.650000,1.157710,SER,GX,16.55,Scd
FGC 2412,340.811550,8.432710,PEG,GX,17.21,Sc
FGC 2434,344.182950,1.858000,PSC,GX,17.36,Sc
FGC 2494,350.885850,8.623960,PEG,GX,17.15,Scd
FGC 2533,356.167950,5.257220,PSC,GX,17.21,Sd
FGC 2558,358.831200,3.824370,PSC,GX,17.42,Scd
FGC 2156,266.956200,5.806870,OPH,GX,15.95,Sc
FGC 216A,225.648300,7.893300,BOO,GX,16.98,Sbc
FGC 239A,242.366850,6.066760,SER,GX,17.36,
FGC 1983,241.245150,8.453690,SER,GX,17.39,Sd
FGC 244,31.653300,1.515600,CET,GX,16.45,Sc
FGC 395,47.936550,1.044810,CET,GX,17.65,Sm
FGC 416,50.651400,9.473540,CET,GX,16.00,Sbc
FGC 423,51.282300,5.234890,TAU,GX,16.70,Sc
FGC 446,56.232450,5.905400,TAU,GX,16.07,Sd
FGC 966,148.432800,2.374060,SEX,GX,15.69,Sc
FGC 979,149.318850,4.526600,SEX,GX,15.34,Scd
FGC 1679,208.290150,4.960900,VIR,GX,16.24,Scd
FGC 1424,185.874900,2.008060,VIR,GX,17.27,Sc
FGC 1742,214.638300,7.286780,VIR,GX,16.56,Sc
FGC 266A,326.160150,6.960030,PEG,GX,17.09,S?
FGC 1087,157.805100,4.472150,SEX,GX,14.39,SBcd
FGC 1104,159.226350,9.668550,LEO,GX,16.27,Sc
FGC 1636,203.515200,4.753720,VIR,GX,15.13,Sb
FGC 2113,257.774250,5.852110,OPH,GX,15.24,Sbc
FGC 1452,188.118750,9.243560,VIR,GX,17.21,Scd
FGC 863,138.683400,4.656390,HYA,GX,18.34,Sc
FGC 148A,168.394500,9.492030,LEO,GX,16.64,Sc
FGC 11,2.331450,0.599240,PSC,GX,16.69,Sb
FGC 293,36.652500,0.648820,CET,GX,16.52,SBc
FGC 37A,36.964350,0.501500,CET,GX,15.47,SABb
FGC 363,43.953600,1.078420,CET,GX,16.30,SBc
FGC 50A,45.167550,0.020460,CET,GX,15.98,Sd
FGC 789,131.091000,9.537330,CNC,GX,16.55,Sc
FGC 814,133.817250,3.035860,HYA,GX,16.45,Sc
FGC 978,149.245050,3.356300,SEX,GX,16.12,Sc
FGC 1007,151.198800,5.368730,SEX,GX,16.20,Scd
FGC 1089,157.869150,5.023900,SEX,GX,16.39,Sc
FGC 1113,159.739650,7.932740,LEO,GX,16.59,Sc
FGC 1160,164.017050,9.739390,LEO,GX,16.25,Sc
FGC 1203,167.791950,0.625270,LEO,GX,16.34,Sc
FGC 1210,168.365700,7.431510,LEO,GX,16.42,Sc
FGC 149A,168.462150,6.898400,LEO,GX,16.53,Sc
FGC 1220,168.996900,4.665340,LEO,GX,16.41,Sc
FGC 1231,170.126250,6.247000,LEO,GX,16.39,Sd
FGC 1243,171.106650,3.144980,LEO,GX,16.34,Sc
FGC 1249,171.786300,7.687780,LEO,GX,16.57,Sc
FGC 1371,182.130300,1.909400,VIR,GX,16.28,Scd
FGC 1400,184.339050,2.579650,VIR,GX,16.11,Sc
FGC 1406,184.660950,6.708290,VIR,GX,15.76,Sc
FGC 1428,186.283950,4.473460,VIR,GX,15.46,Sc
FGC 1433,186.493650,3.429670,VIR,GX,14.23,Sc
FGC 1498,191.788950,9.016320,VIR,GX,16.13,Sc
FGC 1530,194.650350,1.706470,VIR,GX,16.20,SBd
FGC 1541,195.699300,6.785720,VIR,GX,16.14,Sc
FGC 1632,203.334600,3.924970,VIR,GX,16.14,Sc
FGC 1646,204.556500,6.465540,VIR,GX,16.44,Sd
FGC 1652,205.132500,0.006280,VIR,GX,16.20,SBcd
FGC 1659,205.607850,3.856000,VIR,GX,16.02,Sc
FGC 1696,210.129450,8.650130,BOO,GX,16.16,SBd
FGC 1703,210.675900,9.164090,BOO,GX,16.30,Sc
FGC 1762,217.934100,6.158150,VIR,GX,15.72,Sc
FGC 1769,218.530350,9.086900,BOO,GX,16.47,Sd
FGC 1784,219.695100,7.617410,BOO,GX,16.51,Sd
FGC 219A,227.023200,6.863440,VIR,GX,16.88,Sd
FGC 1915,233.678850,8.334190,SER,GX,16.08,Sc
FGC 1916,233.721900,9.582920,SER,GX,15.60,Sbc
FGC 1949,236.606700,4.427510,SER,GX,16.23,Sbc
FGC 2282,310.216950,0.652770,AQR,GX,15.73,SBbc
FGC 282A,349.966650,1.218060,PSC,GX,16.71,Sc
FGC 1864,228.309150,6.794320,SER,GX,16.39,Sc
FGC 1536,195.344700,4.459830,VIR,GX,16.95,Sc
FGC 341,41.514000,0.224500,CET,GX,17.54,Sc
FGC 148,19.613550,0.285450,CET,GX,16.62,Sc
